,Date,month,year,Block,NumMosquitos,Species_CULEX_PIPIENS,Species_CULEX_RESTUANS,Species_CULEX_PIPIENS_RESTUANS,Tmax_Station,Tmin_Station,Tavg_Station,Depart_Station,DewPoint_Station,WetBulb_Station,PrecipTotal_Station,StnPressure_Station,SeaLevel_Station,ResultSpeed_Station,rel_hum_station,MA_30_Tavg_Station,MA_30_PrecipTotal_Station,MA_30_rel_hum_station,Latitude,Longitude,WnvPresent
1738,8/22/07,8,2007,98,22,1,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.717753,-87.531657,0
1739,8/22/07,8,2007,98,18,0,0,1,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.717753,-87.531657,0
1740,8/22/07,8,2007,82,2,1,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.644612,-87.60449799999999,0
1741,8/22/07,8,2007,82,10,0,0,1,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.644612,-87.60449799999999,1
1742,8/22/07,8,2007,81,4,1,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.729669,-87.582699,0
1743,8/22/07,8,2007,81,3,0,0,1,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.729669,-87.582699,1
1744,8/22/07,8,2007,11,209,1,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.702723999999996,-87.536497,0
1745,8/22/07,8,2007,11,230,0,0,1,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.702723999999996,-87.536497,0
1746,8/22/07,8,2007,11,2,0,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.702723999999996,-87.536497,0
1747,8/22/07,8,2007,13,25,1,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.740641,-87.546587,1
1748,8/22/07,8,2007,13,26,0,0,1,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.740641,-87.546587,0
1749,8/22/07,8,2007,10,3,1,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.750498,-87.605294,0
1750,8/22/07,8,2007,10,9,0,0,1,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.750498,-87.605294,0
1751,8/22/07,8,2007,10,1,0,1,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.750498,-87.605294,0
1752,8/22/07,8,2007,12,1250,1,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.673408,-87.599862,0
1753,8/22/07,8,2007,12,304,1,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.673408,-87.599862,1
1754,8/22/07,8,2007,12,61,0,0,1,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.673408,-87.599862,0
1755,8/22/07,8,2007,13,4,1,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.737052,-87.54306700000001,0
1756,8/22/07,8,2007,13,1,0,0,1,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.737052,-87.54306700000001,0
1757,8/22/07,8,2007,10,754,1,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.726465000000005,-87.585413,0
1758,8/22/07,8,2007,10,300,1,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.726465000000005,-87.585413,1
1759,8/22/07,8,2007,10,19,0,0,1,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.726465000000005,-87.585413,0
1760,8/22/07,8,2007,10,50,0,0,1,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.726465000000005,-87.585413,1
1761,8/22/07,8,2007,10,1,0,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.726465000000005,-87.585413,0
1762,8/22/07,8,2007,13,5,1,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.678618,-87.559308,0
1763,8/22/07,8,2007,13,47,1,0,0,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.678618,-87.559308,1
1764,8/22/07,8,2007,13,41,0,0,1,90,70,80,9,70,73.0,0.88,29.29,29.93,5.1,71.63232254,73.73333333,0.177,64.3756765,41.678618,-87.559308,0
1765,8/24/07,8,2007,12,1,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.773215,-87.60088,0
1766,8/24/07,8,2007,37,6,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.773215,-87.60088,0
1767,8/24/07,8,2007,41,27,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.773215,-87.60088,1
1768,8/24/07,8,2007,42,4,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.899229999999996,-87.716788,0
1769,8/24/07,8,2007,37,8,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.899229999999996,-87.716788,0
1770,8/24/07,8,2007,33,3,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.869107,-87.69629300000001,0
1771,8/24/07,8,2007,60,5,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.869107,-87.69629300000001,1
1772,8/24/07,8,2007,53,2,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.721474,-87.648064,0
1773,8/24/07,8,2007,40,2,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.721474,-87.648064,0
1774,8/24/07,8,2007,49,8,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.903002,-87.68826700000001,0
1775,8/24/07,8,2007,58,3,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.903002,-87.68826700000001,0
1776,8/24/07,8,2007,49,3,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.867108,-87.654224,0
1777,8/24/07,8,2007,61,35,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.867108,-87.654224,0
1778,8/24/07,8,2007,62,3,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.868142,-87.696269,0
1779,8/24/07,8,2007,33,15,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.868142,-87.696269,1
1780,8/24/07,8,2007,70,12,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.862292,-87.64886,0
1781,8/24/07,8,2007,70,2,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.862292,-87.64886,0
1782,8/24/07,8,2007,70,8,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.869215999999994,-87.627561,0
1783,8/24/07,8,2007,45,5,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.869215999999994,-87.627561,0
1784,8/24/07,8,2007,36,9,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.896282,-87.655232,1
1785,8/24/07,8,2007,61,16,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.896282,-87.655232,0
1786,8/24/07,8,2007,72,9,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.906638,-87.701431,1
1787,8/24/07,8,2007,36,17,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.906638,-87.701431,0
1788,8/24/07,8,2007,18,1,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.907645,-87.760886,0
1789,8/24/07,8,2007,68,7,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.907645,-87.760886,0
1790,8/24/07,8,2007,68,15,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.9216,-87.666455,0
1791,8/24/07,8,2007,68,1,0,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.9216,-87.666455,0
1792,8/24/07,8,2007,70,9,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.911823999999996,-87.726737,0
1793,8/24/07,8,2007,60,12,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.911823999999996,-87.726737,1
1794,8/24/07,8,2007,79,2,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.720848,-87.666014,0
1795,8/24/07,8,2007,61,5,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.720848,-87.666014,1
1796,8/24/07,8,2007,61,6,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.966986999999996,-87.674677,0
1797,8/24/07,8,2007,41,35,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.692555,-87.598865,0
1798,8/24/07,8,2007,72,9,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.692555,-87.598865,0
1799,8/24/07,8,2007,91,28,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.918704999999996,-87.752329,1
1800,8/24/07,8,2007,91,7,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.919343,-87.694259,0
1801,8/24/07,8,2007,91,3,0,1,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.919343,-87.694259,0
1802,8/24/07,8,2007,75,1,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.921965,-87.632085,0
1803,8/24/07,8,2007,58,3,0,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.921965,-87.632085,0
1804,8/24/07,8,2007,60,1,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.688324,-87.676709,0
1805,8/24/07,8,2007,60,1,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.688324,-87.676709,0
1806,8/24/07,8,2007,64,18,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.688324,-87.676709,1
1807,8/24/07,8,2007,64,10,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.801179,-87.679447,0
1808,8/24/07,8,2007,64,1,0,1,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.801179,-87.679447,0
1809,8/24/07,8,2007,65,4,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.768388,-87.678649,0
1810,8/24/07,8,2007,65,8,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.768388,-87.678649,0
1811,8/24/07,8,2007,45,4,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.731922,-87.677512,0
1812,8/24/07,8,2007,46,19,1,0,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.731922,-87.677512,1
1813,8/24/07,8,2007,46,12,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.731922,-87.677512,0
1814,8/24/07,8,2007,46,1,0,1,0,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.731922,-87.677512,0
1815,8/24/07,8,2007,42,3,0,0,1,80,69,75,4,67,69.0,29.82,5.8,25.0,7.1,73.93075863,72.58333333,30.0055,65.513684,41.846075,-87.716277,0
1816,8/24/07,8,2007,10,10,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.846075,-87.716277,1
1817,8/24/07,8,2007,10,12,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.846283,-87.656913,0
1818,8/24/07,8,2007,10,3,0,1,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.891118,-87.65449100000001,0
1819,8/24/07,8,2007,10,7,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.891118,-87.65449100000001,0
1820,8/24/07,8,2007,10,4,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.891118,-87.65449100000001,0
1821,8/24/07,8,2007,10,10,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.843810999999995,-87.686763,0
1822,8/24/07,8,2007,10,3,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.843810999999995,-87.686763,0
1823,8/24/07,8,2007,10,7,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.932094,-87.700117,0
1824,8/24/07,8,2007,10,13,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.932094,-87.700117,0
1825,8/24/07,8,2007,11,3,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.836644,-87.677737,1
1826,8/24/07,8,2007,11,3,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.836644,-87.677737,0
1827,8/24/07,8,2007,11,4,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.857402,-87.694991,0
1828,8/24/07,8,2007,11,6,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.704336,-87.70373599999999,0
1829,8/24/07,8,2007,11,15,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.682587,-87.707973,0
1830,8/24/07,8,2007,11,19,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.682587,-87.707973,0
1831,8/24/07,8,2007,11,3,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.800737,-87.71188000000001,0
1832,8/24/07,8,2007,11,3,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.82561,-87.726549,0
1833,8/24/07,8,2007,11,2,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.82561,-87.726549,0
1834,8/24/07,8,2007,11,2,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.94983,-87.69845699999999,0
1835,8/24/07,8,2007,11,5,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.94983,-87.69845699999999,0
1836,8/24/07,8,2007,11,10,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.822536,-87.66634300000001,0
1837,8/24/07,8,2007,28,2,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.822536,-87.66634300000001,0
1838,8/24/07,8,2007,14,8,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.821582,-87.62779599999999,0
1839,8/24/07,8,2007,14,20,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.821582,-87.62779599999999,0
1840,8/24/07,8,2007,15,7,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.662014,-87.72460799999999,0
1841,8/24/07,8,2007,15,17,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.662014,-87.72460799999999,0
1842,8/24/07,8,2007,15,2,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.662014,-87.72460799999999,0
1843,8/24/07,8,2007,15,2,0,1,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.662014,-87.72460799999999,0
1844,8/24/07,8,2007,17,4,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.662014,-87.72460799999999,0
1845,8/24/07,8,2007,17,9,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.837084999999995,-87.729384,0
1846,8/24/07,8,2007,17,6,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.837084999999995,-87.729384,0
1847,8/24/07,8,2007,17,10,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.799282,-87.585487,0
1848,8/24/07,8,2007,73,6,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.801497999999995,-87.763416,0
1849,8/24/07,8,2007,18,1,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.801497999999995,-87.763416,0
1850,8/24/07,8,2007,20,3,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.803422999999995,-87.642984,0
1851,8/24/07,8,2007,20,15,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.803422999999995,-87.642984,0
1852,8/24/07,8,2007,21,12,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.798697,-87.736812,1
1853,8/24/07,8,2007,21,3,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.798697,-87.736812,0
1854,8/24/07,8,2007,21,2,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.798697,-87.736812,0
1855,8/24/07,8,2007,22,2,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.797616,-87.797894,0
1856,8/24/07,8,2007,22,3,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.794781,-87.615989,0
1857,8/24/07,8,2007,22,38,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.794781,-87.615989,1
1858,8/24/07,8,2007,22,20,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.781416,-87.77653199999999,0
1859,8/24/07,8,2007,22,49,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.781416,-87.77653199999999,1
1860,8/24/07,8,2007,22,10,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.776156,-87.778927,0
1861,8/24/07,8,2007,22,3,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.776156,-87.778927,0
1862,8/24/07,8,2007,22,5,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.776156,-87.778927,0
1863,8/24/07,8,2007,22,35,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.778748,-87.586427,0
1864,8/24/07,8,2007,22,4,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.775051,-87.65535600000001,0
1865,8/24/07,8,2007,22,21,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.775051,-87.65535600000001,0
1866,8/24/07,8,2007,22,5,0,1,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.772846,-87.740029,0
1867,8/24/07,8,2007,22,1,0,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.772846,-87.740029,0
1868,8/24/07,8,2007,25,5,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.77166,-87.703047,1
1869,8/24/07,8,2007,25,3,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.766202,-87.562889,0
1870,8/24/07,8,2007,25,3,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.766202,-87.562889,0
1871,8/24/07,8,2007,25,8,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.759346,-87.745602,0
1872,8/24/07,8,2007,25,2,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.759346,-87.745602,0
1873,8/24/07,8,2007,25,1,0,1,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.754676,-87.612922,0
1874,8/24/07,8,2007,27,1,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.754676,-87.612922,0
1875,8/24/07,8,2007,27,4,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.754292,-87.590773,0
1876,8/24/07,8,2007,28,3,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.754292,-87.590773,0
1877,8/24/07,8,2007,63,5,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.74785,-87.70271600000001,1
1878,8/24/07,8,2007,30,2,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.74785,-87.70271600000001,0
1879,8/24/07,8,2007,30,8,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.733643,-87.55551,0
1880,8/24/07,8,2007,30,3,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.733643,-87.55551,0
1881,8/24/07,8,2007,50,17,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.725516999999996,-87.61425799999999,1
1882,8/24/07,8,2007,50,16,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.725516999999996,-87.61425799999999,1
1883,8/24/07,8,2007,33,6,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.719059,-87.675088,1
1884,8/24/07,8,2007,35,5,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.717753,-87.531657,0
1885,8/24/07,8,2007,35,8,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.717753,-87.531657,0
1886,8/24/07,8,2007,35,2,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.778296999999995,-87.752411,0
1887,8/24/07,8,2007,65,2,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.778296999999995,-87.752411,0
1888,8/24/07,8,2007,55,3,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.878114000000004,-87.629798,0
1889,8/24/07,8,2007,55,1,0,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.878114000000004,-87.629798,0
1890,8/24/07,8,2007,47,2,0,0,1,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.644612,-87.60449799999999,0
1891,8/24/07,8,2007,37,6,1,0,0,81,69,75,4,67,69.0,0.2,29.16,29.81,5.5,73.93075863,73.45,0.177,64.26800427,41.644612,-87.60449799999999,0
