,Station_Station1,WeatherLat_Station1,WeatherLon_Station1,Date,Tmax_Station1,Tmin_Station1,Tavg_Station1,Depart_Station1,DewPoint_Station1,WetBulb_Station1,Heat_Station1,Cool_Station1,Sunrise_Station1,Sunset_Station1,CodeSum_Station1,PrecipTotal_Station1,StnPressure_Station1,SeaLevel_Station1,ResultSpeed_Station1,ResultDir_Station1,AvgSpeed_Station1,sunrise_new_Station1,sunrise_new1_Station1,sunset_new_Station1,sunset_new1_Station1,Station_Station2,WeatherLat_Station2,WeatherLon_Station2,Tmax_Station2,Tmin_Station2,Tavg_Station2,Depart_Station2,DewPoint_Station2,WetBulb_Station2,Heat_Station2,Cool_Station2,Sunrise_Station2,Sunset_Station2,CodeSum_Station2,PrecipTotal_Station2,StnPressure_Station2,SeaLevel_Station2,ResultSpeed_Station2,ResultDir_Station2,AvgSpeed_Station2,sunrise_new_Station2,sunrise_new1_Station2,sunset_new_Station2,sunset_new1_Station2,WetBulb_Station1_c,Tavg_Station1_c,WetBulb_Station2_c,Tavg_Station2_c,rel_hum_station1,rel_hum_station2,DZ1,FG1,VCFG1,GR1,BR1,TS1,SQ1,BCFG1,SN1,HZ1,TSRA1,VCTS1,FG+1,RA1,NO EVENT1,FU1,DZ2,FG2,VCFG2,GR2,BR2,TS2,SQ2,BCFG2,SN2,HZ2,TSRA2,VCTS2,FG+2,RA2,NO EVENT2,FU2
187,1,41.995,-87.933,2008-05-04,65,38,52,-2,34,45.0,13, 0,0444,1852,NO EVENT,0.0,29.31,30.02,5.6,24,6.3,0444,04:44:00,1852,18:52:00,2,41.786,-87.752,66,39,53,-2,33,45.0,12, 0,-,-,NO EVENT,0.0,29.38,30.02,5.1,23,5.6,0000,00:00:00,0000,00:00:00,7.222222222222222,11.11111111111111,7.222222222222222,11.666666666666668,57.103355244639666,52.30924795844714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1,41.995,-87.933,2008-05-05,75,50,63, 8,38,50.0,2, 0,0443,1853,NO EVENT,0.0,29.27,29.99,4.4,26,7.0,0443,04:43:00,1853,18:53:00,2,41.786,-87.752,74,50,62, 8,38,50.0,3, 0,-,-,NO EVENT,0.0,29.34,29.99,3.7,23,6.2,0000,00:00:00,0000,00:00:00,10.0,17.22222222222222,10.0,16.666666666666668,37.624739795557566,40.95539844946768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1,41.995,-87.933,2008-05-06,81,46,64, 9,44,55.0,1, 0,0442,1855,NO EVENT,0.0,29.16,29.88,6.3,22,7.1,0442,04:42:00,1855,18:55:00,2,41.786,-87.752,82,52,67, 9,43,55.0,0, 2,-,-,NO EVENT,0.0,29.23,29.88,6.9,22,8.8,0000,00:00:00,0000,00:00:00,12.777777777777777,17.77777777777778,12.777777777777777,19.444444444444443,55.851806184600036,45.310507958235405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,1,41.995,-87.933,2008-05-07,70,49,60, 5,52,56.0,5, 0,0441,1856,RA BR,0.76,28.97,29.69,3.5,23,12.3,0441,04:41:00,1856,18:56:00,2,41.786,-87.752,71,50,61, 5,53,56.0,4, 0,-,-,RA BR,0.71,29.03,29.69,1.9,22,11.1,0000,00:00:00,0000,00:00:00,13.333333333333332,15.555555555555555,13.333333333333332,16.11111111111111,78.0758069311036,73.2896608121256,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191,1,41.995,-87.933,2008-05-08,59,45,52,-4,35,44.0,13, 0,0439,1857,NO EVENT,0.0,29.08,29.82,12.2,5,12.6,0439,04:39:00,1857,18:57:00,2,41.786,-87.752,59,47,53,-4,36,45.0,12, 0,-,-,NO EVENT,0.0,29.14,29.81,14.3,5,15.0,0000,00:00:00,0000,00:00:00,6.666666666666666,11.11111111111111,7.222222222222222,11.666666666666668,51.406076197363404,52.30924795844714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1,41.995,-87.933,2008-05-09,58,41,50,-6,34,43.0,15, 0,0438,1858,NO EVENT,0.0,29.15,29.85,6.3,3,6.9,0438,04:38:00,1858,18:58:00,2,41.786,-87.752,58,42,50,-6,35,44.0,15, 0,-,-,NO EVENT,0.0,29.2,29.85,6.5,3,7.0,0000,00:00:00,0000,00:00:00,6.111111111111112,10.0,6.666666666666666,10.0,55.42516523827587,61.45770576067616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1,41.995,-87.933,2008-05-10,61,38,50,-6,37,45.0,15, 0,0437,1859,NO EVENT,0.0,29.08,29.85,5.9,7,6.3,0437,04:37:00,1859,18:59:00,2,41.786,-87.752,61,41,51,-6,39,46.0,14, 0,-,-,NO EVENT,0.0,29.15,29.84,6.0,8,6.6,0000,00:00:00,0000,00:00:00,7.222222222222222,10.0,7.777777777777778,10.555555555555555,67.59687510635672,68.2126904870911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,41.995,-87.933,2008-05-11,58,46,52,-5,43,47.0,13, 0,0436,1860,RA BR,0.95,28.85,29.55,14.5,2,17.7,0436,04:36:00,1900,19:00:00,2,41.786,-87.752,60,47,54,-5,44,48.0,11, 0,-,-,RA BR,1.46,28.89,29.53,14.3,2,17.8,0000,00:00:00,0000,00:00:00,8.333333333333334,11.11111111111111,8.88888888888889,12.222222222222223,68.80620449019233,64.24490498908833,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195,1,41.995,-87.933,2008-05-12,56,40,48,-9,38,43.0,17, 0,0435,1901,NO EVENT,0.0,29.26,29.96,5.1,7,7.8,0435,04:35:00,1901,19:01:00,2,41.786,-87.752,53,41,47,-9,39,43.0,18, 0,-,-,NO EVENT,0.0,29.32,29.96,4.9,6,7.6,0000,00:00:00,0000,00:00:00,6.111111111111112,8.88888888888889,6.111111111111112,8.333333333333334,66.29422617233624,72.2454711035248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1,41.995,-87.933,2008-05-13,73,40,57,-1,45,51.0,8, 0,0434,1902,TSRA RA,0.08,29.2,29.93,15.5,18,15.9,0434,04:34:00,1902,19:02:00,2,41.786,-87.752,73,45,59,-1,45,52.0,6, 0,-,-,TSRA RA,0.32,29.28,29.95,13.7,18,14.4,0000,00:00:00,0000,00:00:00,10.555555555555555,13.88888888888889,11.11111111111111,15.0,66.08547895190148,62.10269716220984,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
197,1,41.995,-87.933,2008-05-14,64,45,55,-3,48,52.0,10, 0,0433,1903,DZ BR,0.02,29.19,29.89,2.0,25,9.6,0433,04:33:00,1903,19:03:00,2,41.786,-87.752,61,46,54,-3,49,52.0,11, 0,-,-,RA BR,0.02,29.25,29.89,2.5,21,8.9,0000,00:00:00,0000,00:00:00,11.11111111111111,12.777777777777777,11.11111111111111,12.222222222222223,81.94294442007808,87.63132892950489,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198,1,41.995,-87.933,2008-05-15,57,43,50,-8,37,45.0,15, 0,0432,1904,NO EVENT,0.0,29.33,30.05,6.8,5,7.9,0432,04:32:00,1904,19:04:00,2,41.786,-87.752,57,43,50,-8,37,45.0,15, 0,-,-,NO EVENT,0.0,29.38,30.05,7.5,5,8.1,0000,00:00:00,0000,00:00:00,7.222222222222222,10.0,7.222222222222222,10.0,67.59687510635672,67.59687510635672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1,41.995,-87.933,2008-05-16,73,40,57,-2,41,50.0,8, 0,0431,1905,NO EVENT,0.0,29.1,29.86,8.9,25,9.4,0431,04:31:00,1905,19:05:00,2,41.786,-87.752,72,41,57,-2,41,50.0,8, 0,-,-,NO EVENT,0.0,29.16,29.86,8.3,25,8.8,0000,00:00:00,0000,00:00:00,10.0,13.88888888888889,10.0,13.88888888888889,60.799430018663436,60.799430018663436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,41.995,-87.933,2008-05-17,73,52,63, 4,41,52.0,2, 0,0430,1906,RA,0.12,28.87,29.61,12.9,30,14.7,0430,04:30:00,1906,19:06:00,2,41.786,-87.752,73,50,62, 4,41,52.0,3, 0,-,-,TSRA RA BR,0.26,28.94,29.61,11.2,29,14.1,0000,00:00:00,0000,00:00:00,11.11111111111111,17.22222222222222,11.11111111111111,16.666666666666668,46.229433033273196,49.87107996996153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
201,1,41.995,-87.933,2008-05-18,55,44,50,-10,39,45.0,15, 0,0429,1907,NO EVENT,0.0,28.93,29.64,3.5,34,8.2,0429,04:29:00,1907,19:07:00,2,41.786,-87.752,55,45,50,-10,40,46.0,15, 0,-,-,NO EVENT,0.0,28.98,29.63,1.6,35,7.9,0000,00:00:00,0000,00:00:00,7.222222222222222,10.0,7.777777777777778,10.0,67.59687510635672,73.84568208894926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1,41.995,-87.933,2008-05-19,60,40,50,-10,33,43.0,15, 0,0428,1908,RA,0.0,28.96,29.69,3.9,7,5.7,0428,04:28:00,1908,19:08:00,2,41.786,-87.752,59,42,51,-10,34,44.0,14, 0,-,-,RA,0.0,29.02,29.69,4.4,7,6.2,0000,00:00:00,0000,00:00:00,6.111111111111112,10.0,6.666666666666666,10.555555555555555,55.42516523827587,56.27981765566319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1,41.995,-87.933,2008-05-20,66,47,57,-4,37,47.0,8, 0,0427,1909,NO EVENT,0.0,28.94,29.66,7.3,31,9.2,0427,04:27:00,1909,19:09:00,2,41.786,-87.752,64,49,57,-4,37,47.0,8, 0,-,-,NO EVENT,0.0,29.0,29.66,6.9,30,7.7,0000,00:00:00,0000,00:00:00,8.333333333333334,13.88888888888889,8.333333333333334,13.88888888888889,45.514878048222094,45.514878048222094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1,41.995,-87.933,2008-05-21,66,41,54,-7,36,46.0,11, 0,0426,1910,NO EVENT,0.0,29.0,29.7,7.2,32,9.2,0426,04:26:00,1910,19:10:00,2,41.786,-87.752,65,45,55,-7,36,46.0,10, 0,-,-,NO EVENT,0.0,29.05,29.7,6.8,33,8.8,0000,00:00:00,0000,00:00:00,7.777777777777778,12.222222222222223,7.777777777777778,12.777777777777777,53.17993088549383,48.73497725040684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1,41.995,-87.933,2008-05-22,59,45,52,-9,38,45.0,13, 0,0425,1911,NO EVENT,0.0,29.24,29.94,8.8,5,9.8,0425,04:25:00,1911,19:11:00,2,41.786,-87.752,56,47,52,-9,38,45.0,13, 0,-,-,NO EVENT,0.0,29.29,29.93,10.5,5,11.2,0000,00:00:00,0000,00:00:00,7.222222222222222,11.11111111111111,7.222222222222222,11.11111111111111,57.103355244639666,57.103355244639666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,41.995,-87.933,2008-05-23,57,46,52,-9,39,45.0,13, 0,0425,1912,NO EVENT,0.0,29.41,30.12,10.7,3,10.9,0425,04:25:00,1912,19:12:00,2,41.786,-87.752,59,48,54,-9,40,46.0,11, 0,-,-,NO EVENT,0.0,29.47,30.11,10.4,3,10.7,0000,00:00:00,0000,00:00:00,7.222222222222222,11.11111111111111,7.777777777777778,12.222222222222223,57.103355244639666,53.17993088549383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1,41.995,-87.933,2008-05-24,67,40,54,-8,40,48.0,11, 0,0424,1913,NO EVENT,0.0,29.44,30.18,7.4,7,8.4,0424,04:24:00,1913,19:13:00,2,41.786,-87.752,68,44,56,-8,38,48.0,9, 0,-,-,NO EVENT,0.0,29.51,30.17,6.9,7,7.4,0000,00:00:00,0000,00:00:00,8.88888888888889,12.222222222222223,8.88888888888889,13.333333333333332,64.24490498908833,54.82936210760987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1,41.995,-87.933,2008-05-25,78,44,61,-1,50,57.0,4, 0,0423,1914,TSRA,0.0,29.18,29.93,10.3,18,11.9,0423,04:23:00,1914,19:14:00,2,41.786,-87.752,78,51,65,-1,48,57.0,0, 0,-,-,NO EVENT,0.0,29.26,29.93,11.1,17,12.4,0000,00:00:00,0000,00:00:00,13.88888888888889,16.11111111111111,13.88888888888889,18.333333333333332,78.42274755250051,60.97013282542778,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1,41.995,-87.933,2008-05-26,81,47,64, 2,60,64.0,1, 0,0422,1915,TSRA RA BR,0.48,29.11,29.81,6.2,25,11.8,0422,04:22:00,1915,19:15:00,2,41.786,-87.752,84,53,69, 2,60,65.0,0, 4,-,-,TS TSRA RA HZ,0.0,29.17,29.8,7.3,24,12.0,0000,00:00:00,0000,00:00:00,17.77777777777778,17.77777777777778,18.333333333333332,20.555555555555554,100.0,80.8189330093617,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
210,1,41.995,-87.933,2008-05-27,50,42,46,-16,35,42.0,19, 0,0422,1916,NO EVENT,0.0,29.5,30.19,19.2,3,19.3,0422,04:22:00,1916,19:16:00,2,41.786,-87.752,53,45,49,-16,36,43.0,16, 0,-,-,RA,0.0,29.54,30.18,18.0,2,17.4,0000,00:00:00,0000,00:00:00,5.555555555555555,7.777777777777778,6.111111111111112,9.444444444444445,71.6705464557332,60.69404607187702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1,41.995,-87.933,2008-05-28,62,43,53,-10,32,43.0,12, 0,0421,1916,NO EVENT,0.0,29.6,30.34,8.2,6,8.7,0421,04:21:00,1916,19:16:00,2,41.786,-87.752,61,45,53,-10,35,44.0,12, 0,-,-,NO EVENT,0.0,29.66,30.33,7.8,7,8.5,0000,00:00:00,0000,00:00:00,6.111111111111112,11.666666666666668,6.666666666666666,11.666666666666668,41.425189772827956,46.81949912969895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,41.995,-87.933,2008-05-29,67,42,55,-9,37,47.0,10, 0,0421,1917,RA,0.01,29.39,30.16,3.5,11,4.2,0421,04:21:00,1917,19:17:00,2,41.786,-87.752,68,45,57,-9,38,48.0,8, 0,-,-,RA,0.08,29.46,30.17,2.2,10,3.8,0000,00:00:00,0000,00:00:00,8.333333333333334,12.777777777777777,8.88888888888889,13.88888888888889,54.01952450627472,50.51671553080431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1,41.995,-87.933,2008-05-30,77,55,66, 2,59,62.0,0, 1,0420,1918,TSRA RA BR,0.4,29.03,29.79,8.4,21,10.4,0420,04:20:00,1918,19:18:00,2,41.786,-87.752,77,58,68, 2,60,63.0,0, 3,-,-,TS RA BR,0.3,29.09,29.79,9.4,20,10.7,0000,00:00:00,0000,00:00:00,16.666666666666668,18.88888888888889,17.22222222222222,20.0,79.99297746174571,75.93561528332654,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
214,1,41.995,-87.933,2008-05-31,79,59,69, 5,56,62.0,0, 4,0420,1919,NO EVENT,0.0,29.1,29.8,10.8,28,11.9,0420,04:20:00,1919,19:19:00,2,41.786,-87.752,79,60,70, 5,56,62.0,0, 5,-,-,NO EVENT,0.0,29.15,29.79,11.1,28,12.3,0000,00:00:00,0000,00:00:00,16.666666666666668,20.555555555555554,16.666666666666668,21.11111111111111,67.43663700232138,63.657538212434936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1,41.995,-87.933,2008-06-01,74,53,64, 0,47,55.0,1, 0,0419,1920,NO EVENT,0.0,29.23,29.95,4.6,10,5.4,0419,04:19:00,1920,19:20:00,2,41.786,-87.752,71,56,64, 0,46,55.0,1, 0,-,-,NO EVENT,0.0,29.29,29.94,5.6,8,5.9,0000,00:00:00,0000,00:00:00,12.777777777777777,17.77777777777778,12.777777777777777,17.77777777777778,55.851806184600036,55.851806184600036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,41.995,-87.933,2008-06-02,86,56,71, 7,52,60.0,0, 6,0419,1920,RA,0.0,29.16,29.89,1.9,8,4.8,0419,04:19:00,1920,19:20:00,2,41.786,-87.752,85,61,73, 7,53,61.0,0, 8,-,-,NO EVENT,0.0,29.21,29.87,1.7,13,5.7,0000,00:00:00,0000,00:00:00,15.555555555555555,21.666666666666664,16.11111111111111,22.77777777777778,52.148746884248496,49.668198005365895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,1,41.995,-87.933,2008-06-03,69,55,62,-2,55,57.0,3, 0,0418,1921,TSRA RA FG+ FG BR,0.52,28.97,29.69,7.3,4,9.2,0418,04:18:00,1921,19:21:00,2,41.786,-87.752,74,57,66,-2,58,60.0,0, 1,-,-,RA BR HZ,0.92,29.02,29.67,5.2,3,6.7,0000,00:00:00,0000,00:00:00,13.88888888888889,16.666666666666668,15.555555555555555,18.88888888888889,73.70646892275417,70.5834225519673,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
218,1,41.995,-87.933,2008-06-04,78,54,66, 2,59,61.0,0, 1,0418,1922,TSRA DZ FG+ FG BR HZ,0.02,28.9,29.62,4.5,4,5.2,0418,04:18:00,1922,19:22:00,2,41.786,-87.752,78,59,69, 2,61,64.0,0, 4,-,-,TS TSRA BR HZ,0.02,28.95,29.6,3.1,5,4.3,0000,00:00:00,0000,00:00:00,16.11111111111111,18.88888888888889,17.77777777777778,20.555555555555554,75.2408050413545,76.26661222911605,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
219,1,41.995,-87.933,2008-06-05,87,60,74, 9,68,71.0,0, 9,0417,1923,TSRA BR,0.64,29.0,29.7,11.5,20,14.0,0417,04:17:00,1923,19:23:00,2,41.786,-87.752,88,68,78, 9,69,72.0,0,13,-,-,TSRA,0.22,29.06,29.69,13.2,20,13.8,0000,00:00:00,0000,00:00:00,21.666666666666664,23.333333333333336,22.22222222222222,25.555555555555554,86.38335589899225,74.85568113338013,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
220,1,41.995,-87.933,2008-06-06,87,73,80,14,68,72.0,0,15,0417,1923,RA,0.03,29.07,29.76,21.1,20,21.5,0417,04:17:00,1923,19:23:00,2,41.786,-87.752,86,73,80,14,69,72.0,0,15,-,-,RA,0.03,29.14,29.75,19.2,20,19.5,0000,00:00:00,0000,00:00:00,22.22222222222222,26.666666666666664,22.22222222222222,26.666666666666664,67.91623060275674,67.91623060275674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,1,41.995,-87.933,2008-06-07,85,69,77,11,71,73.0,0,12,0417,1924,TS RA BR,0.11,29.16,29.86,12.5,19,13.2,0417,04:17:00,1924,19:24:00,2,41.786,-87.752,84,72,78,11,71,73.0,0,13,-,-,TS BR,0.07,29.23,29.85,11.8,19,12.4,0000,00:00:00,0000,00:00:00,22.77777777777778,25.0,22.77777777777778,25.555555555555554,82.6783248480394,78.82554433520492,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222,1,41.995,-87.933,2008-06-08,85,64,75, 9,68,70.0,0,10,0417,1925,TS TSRA RA,1.24,29.11,29.81,6.5,18,12.2,0417,04:17:00,1925,19:25:00,2,41.786,-87.752,87,65,76, 9,69,71.0,0,11,-,-,RA BR SQ,1.31,29.18,29.8,4.2,19,11.5,0000,00:00:00,0000,00:00:00,21.11111111111111,23.88888888888889,21.666666666666664,24.444444444444446,78.04897283641112,78.31554835488883,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
223,1,41.995,-87.933,2008-06-09,74,65,70, 4,64,66.0,0, 5,0416,1925,RA BR,0.14,29.1,29.82,6.3,22,7.7,0416,04:16:00,1925,19:25:00,2,41.786,-87.752,74,65,70, 4,64,66.0,0, 5,-,-,RA DZ,0.21,29.17,29.8,6.5,23,8.8,0000,00:00:00,0000,00:00:00,18.88888888888889,21.11111111111111,18.88888888888889,21.11111111111111,81.0771725266325,81.0771725266325,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1,41.995,-87.933,2008-06-10,79,59,69, 2,56,61.0,0, 4,0416,1926,RA,0.01,29.18,29.89,8.8,25,9.6,0416,04:16:00,1926,19:26:00,2,41.786,-87.752,80,60,70, 2,56,63.0,0, 5,-,-,RA,0.01,29.25,29.88,9.3,25,10.4,0000,00:00:00,0000,00:00:00,16.11111111111111,20.555555555555554,17.22222222222222,21.11111111111111,63.15436220397823,67.87971694291606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,1,41.995,-87.933,2008-06-11,86,61,74, 7,56,64.0,0, 9,0416,1926,NO EVENT,0.0,29.28,29.99,8.9,18,10.0,0416,04:16:00,1926,19:26:00,2,41.786,-87.752,86,66,76, 7,55,64.0,0,11,-,-,NO EVENT,0.0,29.34,29.97,9.4,18,10.4,0000,00:00:00,0000,00:00:00,17.77777777777778,23.333333333333336,17.77777777777778,24.444444444444446,57.76163294029742,51.55416198795177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1,41.995,-87.933,2008-06-12,91,73,82,14,63,69.0,0,17,0416,1927,NO EVENT,0.0,29.2,29.9,16.1,18,16.3,0416,04:16:00,1927,19:27:00,2,41.786,-87.752,91,73,82,14,63,70.0,0,17,-,-,NO EVENT,0.0,29.26,29.89,14.8,18,15.1,0000,00:00:00,0000,00:00:00,20.555555555555554,27.77777777777778,21.11111111111111,27.77777777777778,51.580685960291795,54.84692413424364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1,41.995,-87.933,2008-06-13,82,65,74, 6,62,66.0,0, 9,0416,1927,TSRA RA BR,0.39,29.21,29.92,8.9,22,9.9,0416,04:16:00,1927,19:27:00,2,41.786,-87.752,82,66,74, 6,63,66.0,0, 9,-,-,TS TSRA RA,0.19,29.28,29.91,9.6,23,10.8,0000,00:00:00,0000,00:00:00,18.88888888888889,23.333333333333336,18.88888888888889,23.333333333333336,65.51852348282404,65.51852348282404,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,1,41.995,-87.933,2008-06-14,84,59,72, 4,53,61.0,0, 7,0416,1928,NO EVENT,0.0,29.23,29.94,8.3,24,8.8,0416,04:16:00,1928,19:28:00,2,41.786,-87.752,84,61,73, 4,52,62.0,0, 8,-,-,NO EVENT,0.0,29.29,29.92,8.7,24,9.3,0000,00:00:00,0000,00:00:00,16.11111111111111,22.22222222222222,16.666666666666668,22.77777777777778,52.78580676311682,53.4029958551743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1,41.995,-87.933,2008-06-15,81,61,71, 3,60,64.0,0, 6,0416,1928,RA,0.18,29.15,29.84,8.1,24,9.8,0416,04:16:00,1928,19:28:00,2,41.786,-87.752,82,60,71, 3,60,64.0,0, 6,-,-,TSRA RA BR,0.29,29.23,29.83,8.4,24,9.7,0000,00:00:00,0000,00:00:00,17.77777777777778,21.666666666666664,17.77777777777778,21.666666666666664,68.30894892003464,68.30894892003464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
230,1,41.995,-87.933,2008-06-16,72,59,66,-3,49,57.0,0, 1,0416,1929,NO EVENT,0.0,29.2,29.91,10.7,31,11.2,0416,04:16:00,1929,19:29:00,2,41.786,-87.752,74,60,67,-3,49,57.0,0, 2,-,-,NO EVENT,0.0,29.25,29.89,10.8,31,11.5,0000,00:00:00,0000,00:00:00,13.88888888888889,18.88888888888889,13.88888888888889,19.444444444444443,57.1559852756216,53.53926714563554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,1,41.995,-87.933,2008-06-17,76,55,66,-3,46,55.0,0, 1,0416,1929,NO EVENT,0.0,29.26,29.97,10.7,30,11.2,0416,04:16:00,1929,19:29:00,2,41.786,-87.752,76,56,66,-3,46,55.0,0, 1,-,-,NO EVENT,0.0,29.32,29.96,10.2,30,10.8,0000,00:00:00,0000,00:00:00,12.777777777777777,18.88888888888889,12.777777777777777,18.88888888888889,48.63514842584977,48.63514842584977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1,41.995,-87.933,2008-06-18,77,56,67,-3,48,56.0,0, 2,0416,1929,NO EVENT,0.0,29.21,29.92,4.8,3,7.3,0416,04:16:00,1929,19:29:00,2,41.786,-87.752,75,58,67,-3,49,56.0,0, 2,-,-,NO EVENT,0.0,29.26,29.91,5.0,5,7.5,0000,00:00:00,0000,00:00:00,13.333333333333332,19.444444444444443,13.333333333333332,19.444444444444443,49.384724497651156,49.384724497651156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
